ID,Tipo,Subtipo,Nome,Arquivo,Camada,Categoria,Acoes_Botoes,Persistencia,Status_B5_4,Status_B5_5,Observacao
INV-0239,SERVICE,Business Service,RelatorioFinanceiroService,Services\RelatorioFinanceiroService.cs,Business Logic,Financeiro,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Financeiro
INV-0240,SERVICE,Business Service,SecureProcessLauncher,Services\SecureProcessLauncher.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0241,SERVICE,Business Service,SecureXmlLoader,Services\SecureXmlLoader.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0242,SERVICE,Business Service,SessionInactivityService,Services\SessionInactivityService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0243,SERVICE,Business Service,ShellNotificationService,Services\ShellNotificationService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0244,SERVICE,Business Service,SidebarLayoutService,Services\SidebarLayoutService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0245,SERVICE,Business Service,SintomaCausaHistoricoService,Services\SintomaCausaHistoricoService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0246,SERVICE,Business Service,StationService,Services\StationService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0247,SERVICE,Business Service,SynchronizationService,Services\SynchronizationService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0248,SERVICE,Business Service,SystemConfigurationService,Services\SystemConfigurationService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0249,SERVICE,Business Service,ThemeResourceValidationService,Services\ThemeResourceValidationService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0250,SERVICE,Business Service,ThemeService,Services\ThemeService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0251,SERVICE,Business Service,TwoFactorService,Services\TwoFactorService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0252,SERVICE,Business Service,TwoFactorStoreService,Services\TwoFactorStoreService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0253,SERVICE,Business Service,UiSmokeTestService.Agendamentos,Services\UiSmokeTestService.Agendamentos.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0254,SERVICE,Business Service,UiSmokeTestService.Assurance12,Services\UiSmokeTestService.Assurance12.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0255,SERVICE,Business Service,UiSmokeTestService.Assurance13,Services\UiSmokeTestService.Assurance13.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0256,SERVICE,Business Service,UiSmokeTestService.AutoEletrica,Services\UiSmokeTestService.AutoEletrica.cs,Business Logic,Autoelétrica,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Autoelétrica
INV-0257,SERVICE,Business Service,UiSmokeTestService.Calendar,Services\UiSmokeTestService.Calendar.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0258,SERVICE,Business Service,UiSmokeTestService.CatalogoImport,Services\UiSmokeTestService.CatalogoImport.cs,Business Logic,Estoque/Peças,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Estoque/Peças
INV-0259,SERVICE,Business Service,UiSmokeTestService.Clientes,Services\UiSmokeTestService.Clientes.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0260,SERVICE,Business Service,UiSmokeTestService.Components,Services\UiSmokeTestService.Components.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0261,SERVICE,Business Service,UiSmokeTestService.Configuracoes,Services\UiSmokeTestService.Configuracoes.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0262,SERVICE,Business Service,UiSmokeTestService.Dashboard,Services\UiSmokeTestService.Dashboard.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0263,SERVICE,Business Service,UiSmokeTestService.DeepQa,Services\UiSmokeTestService.DeepQa.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0264,SERVICE,Business Service,UiSmokeTestService.Discovery,Services\UiSmokeTestService.Discovery.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0265,SERVICE,Business Service,UiSmokeTestService.Documentacao,Services\UiSmokeTestService.Documentacao.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0266,SERVICE,Business Service,UiSmokeTestService.Documentos,Services\UiSmokeTestService.Documentos.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0267,SERVICE,Business Service,UiSmokeTestService.Dvi,Services\UiSmokeTestService.Dvi.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0268,SERVICE,Business Service,UiSmokeTestService.Estoque,Services\UiSmokeTestService.Estoque.cs,Business Logic,Estoque/Peças,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Estoque/Peças
INV-0269,SERVICE,Business Service,UiSmokeTestService.ExhaustiveUi,Services\UiSmokeTestService.ExhaustiveUi.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0270,SERVICE,Business Service,UiSmokeTestService.Financeiro,Services\UiSmokeTestService.Financeiro.cs,Business Logic,Financeiro,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Financeiro
INV-0271,SERVICE,Business Service,UiSmokeTestService.Fixtures,Services\UiSmokeTestService.Fixtures.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0272,SERVICE,Business Service,UiSmokeTestService.Fornecedores,Services\UiSmokeTestService.Fornecedores.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0273,SERVICE,Business Service,UiSmokeTestService.Funcionarios,Services\UiSmokeTestService.Funcionarios.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0274,SERVICE,Business Service,UiSmokeTestService.Helpers,Services\UiSmokeTestService.Helpers.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0275,SERVICE,Business Service,UiSmokeTestService.I18n04,Services\UiSmokeTestService.I18n04.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0276,SERVICE,Business Service,UiSmokeTestService.Login,Services\UiSmokeTestService.Login.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0277,SERVICE,Business Service,UiSmokeTestService.Modals,Services\UiSmokeTestService.Modals.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0278,SERVICE,Business Service,UiSmokeTestService.NFe,Services\UiSmokeTestService.NFe.cs,Business Logic,Fiscal,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Fiscal
INV-0279,SERVICE,Business Service,UiSmokeTestService.Navigation,Services\UiSmokeTestService.Navigation.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0280,SERVICE,Business Service,UiSmokeTestService.OficinaKanban,Services\UiSmokeTestService.OficinaKanban.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0281,SERVICE,Business Service,UiSmokeTestService.Orcamentos,Services\UiSmokeTestService.Orcamentos.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0282,SERVICE,Business Service,UiSmokeTestService.OrdensServico,Services\UiSmokeTestService.OrdensServico.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0283,SERVICE,Business Service,UiSmokeTestService.OvernightQa,Services\UiSmokeTestService.OvernightQa.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0284,SERVICE,Business Service,UiSmokeTestService.PDV,Services\UiSmokeTestService.PDV.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0285,SERVICE,Business Service,UiSmokeTestService.PrimoxQa.CompleteUi,Services\UiSmokeTestService.PrimoxQa.CompleteUi.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0286,SERVICE,Business Service,UiSmokeTestService.PrimoxQa.Coverage,Services\UiSmokeTestService.PrimoxQa.Coverage.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0287,SERVICE,Business Service,UiSmokeTestService.PrimoxQa.Finalization,Services\UiSmokeTestService.PrimoxQa.Finalization.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0288,SERVICE,Business Service,UiSmokeTestService.PrimoxQa,Services\UiSmokeTestService.PrimoxQa.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0289,SERVICE,Business Service,UiSmokeTestService.Produtos,Services\UiSmokeTestService.Produtos.cs,Business Logic,Estoque/Peças,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Estoque/Peças
INV-0290,SERVICE,Business Service,UiSmokeTestService.Relatorios,Services\UiSmokeTestService.Relatorios.cs,Business Logic,Relatórios/Impressão,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Relatórios/Impressão
INV-0291,SERVICE,Business Service,UiSmokeTestService.Robustez,Services\UiSmokeTestService.Robustez.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0292,SERVICE,Business Service,UiSmokeTestService.Shell,Services\UiSmokeTestService.Shell.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0293,SERVICE,Business Service,UiSmokeTestService.Theme,Services\UiSmokeTestService.Theme.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0294,SERVICE,Business Service,UiSmokeTestService.Types,Services\UiSmokeTestService.Types.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0295,SERVICE,Business Service,UiSmokeTestService.Veiculos,Services\UiSmokeTestService.Veiculos.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0296,SERVICE,Business Service,UiSmokeTestService,Services\UiSmokeTestService.cs,Business Logic,QA/Automação,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: QA/Automação
INV-0297,SERVICE,Business Service,UpdateService,Services\UpdateService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0298,SERVICE,Business Service,UserSessionService,Services\UserSessionService.cs,Business Logic,Segurança/RBAC,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Segurança/RBAC
INV-0299,SERVICE,Business Service,VeiculoMediaService,Services\VeiculoMediaService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0300,SERVICE,Business Service,VeiculoProfileService,Services\VeiculoProfileService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0301,SERVICE,Business Service,VendaComprovanteService,Services\VendaComprovanteService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0302,SERVICE,Business Service,VendaService,Services\VendaService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0303,SERVICE,Business Service,WorkspacePreferenceService,Services\WorkspacePreferenceService.cs,Business Logic,Geral,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Geral
INV-0304,SERVICE,Business Service,XmlProdutoParser,Services\XmlProdutoParser.cs,Business Logic,Estoque/Peças,Regras de Negócio / Orquestração,SQLite / JSON Pericial,PASS,HOMOLOGADO,Serviço de lógica de negócio: Estoque/Peças
